"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","type","filename"
"24",3.42384229947907,96.8729996595165,10534,221,13.5046516043288,3.00725302731893,0.586220741273257,97.6132107592782,19.3997834619028,"HR","Study2_SurrogateGroup9&8a_Conversation.csv"
"25",5.93149033754253,95.4560251583143,65858,60,4.71957848704789,2.1417238835127,0.542037909086919,96.676780767648,5.25441070921867,"Resp","Study2_SurrogateGroup9&7d_TurnTaking.csv"
"26",0.458027796889794,89.3000763553067,3579,27,4.90164850516904,2.18368517685426,0.678399943229767,93.8610333418173,6.04755657592653,"HR","Study2_SurrogateGroup9&7d_TurnTaking.csv"
"27",7.07169074015479,95.090298832336,72595,106,5.08507472966458,2.25113146792016,0.543340155843976,98.2643459355866,7.33432669383988,"Resp","Study2_SurrogateGroup9&7d_Synchronous.csv"
"28",2.98628527915681,94.4215860028263,16011,166,7.55343201548935,2.68271561436035,0.578829014851434,96.595176565196,9.35586811857229,"HR","Study2_SurrogateGroup9&7d_Synchronous.csv"
"29",5.24743931715853,91.4168975165414,74205,39,3.54883094131123,1.70078353666489,0.505088837612382,95.6784209174286,4.22757880205537,"Resp","Study2_SurrogateGroup9&7d_Conversation.csv"
"30",0.997985330520272,88.1506401270909,7854,78,4.80417621594092,2.09662158499712,0.533243785672253,95.3205307915148,6.92598879646919,"HR","Study2_SurrogateGroup9&7d_Conversation.csv"
"31",3.61072265275977,88.8767808854986,54601,22,3.22646105382685,1.52180796605873,0.507991978953891,96.445796504823,4.66282104441572,"Resp","Study2_SurrogateGroup9&7c_TurnTaking.csv"
"32",0.926803917239308,97.9522527735151,4280,101,9.09742990654206,2.80272922808995,0.723994755165825,99.8188724811954,16.4916874480466,"HR","Study2_SurrogateGroup9&7c_TurnTaking.csv"
"33",4.28327931348616,87.5498113865534,60761,23,3.38806142097727,1.61714515958115,0.523171449109079,96.3085350242625,4.63291734860884,"Resp","Study2_SurrogateGroup9&7c_Synchronous.csv"
"34",3.16511313368186,96.9171952001061,13797,189,9.53598608393129,2.77651005697471,0.599066323840281,99.3716529284804,17.0027728762289,"HR","Study2_SurrogateGroup9&7c_Synchronous.csv"
"35",4.65086201321797,89.0269313321531,66860,21,3.39964104098115,1.6226996748214,0.541670458721034,95.4150934528192,5.23048845947397,"Resp","Study2_SurrogateGroup9&7c_Conversation.csv"
"36",2.10832677980929,95.8452674533049,10624,111,8.15794427710843,2.53962729792136,0.615348825839994,97.9065986928683,12.7625774830618,"HR","Study2_SurrogateGroup9&7c_Conversation.csv"
"37",3.5433777277928,90.4667410381505,53198,24,3.30792510996654,1.57561556101198,0.517524699929675,95.8086356602697,4.53632889516345,"Resp","Study2_SurrogateGroup9&7b_TurnTaking.csv"
"38",0.803256485540707,92.2326715430164,6246,26,5.08741594620557,2.2322385231449,0.69348388834984,94.0932311621967,6.25207328833173,"HR","Study2_SurrogateGroup9&7b_TurnTaking.csv"
"39",5.23446945332935,93.4143947883099,66754,44,4.02118225125086,1.90838198719098,0.53676375819911,97.6816052673706,6.60716051126333,"Resp","Study2_SurrogateGroup9&7b_Synchronous.csv"
"40",3.88818852512718,94.1642780902582,24435,200,6.42660118682218,2.50791357912569,0.582684862988136,95.9967859155943,8.24611105387864,"HR","Study2_SurrogateGroup9&7b_Synchronous.csv"
"41",5.29259703124917,90.0053348018379,71815,41,3.64138411195433,1.74034847509388,0.502158422887321,96.2002443683423,4.58859356787549,"Resp","Study2_SurrogateGroup9&7b_Conversation.csv"
"42",1.13941554767138,89.0178023327195,9186,21,4.73579359895493,2.15053778255478,0.717867147721946,95.0460405156538,6.01281553398058,"HR","Study2_SurrogateGroup9&7b_Conversation.csv"
"43",4.62020431543073,93.5355415107656,64802,23,3.66095182247461,1.75659961944615,0.568287121885908,99.0521738101903,10.2899447061233,"Resp","Study2_SurrogateGroup9&7a_TurnTaking.csv"
"44",0.565184618193205,93.5522461944639,3989,62,5.68513411882677,2.387904714057,0.689003657817082,95.8788828843695,7.16240369799692,"HR","Study2_SurrogateGroup9&7a_TurnTaking.csv"
"45",5.59079460271504,89.0764543929101,73599,25,3.71457492628976,1.78305520204178,0.568667992746847,96.4762230585015,6.20832809158385,"Resp","Study2_SurrogateGroup9&7a_Synchronous.csv"
"46",1.0364321534814,93.5932333025893,5674,96,7.33256961579133,2.6411899918765,0.702220012398747,96.6818887364182,10.2304213282552,"HR","Study2_SurrogateGroup9&7a_Synchronous.csv"
"47",4.86603059685601,90.9099757419664,69811,20,3.47862084771741,1.66713162635712,0.566196697623218,97.4218352250606,6.20552256956864,"Resp","Study2_SurrogateGroup9&7a_Conversation.csv"
"48",0.832750258157943,89.7107819805695,6178,68,5.18646811265782,2.23982262251106,0.585017605609395,92.1549962202873,6.23390151515152,"HR","Study2_SurrogateGroup9&7a_Conversation.csv"
"49",5.18978535786168,91.6781618878137,71479,34,3.65410819961108,1.74517663696626,0.508207087867677,96.3341652012453,4.89359008647588,"Resp","Study2_SurrogateGroup9&6d_TurnTaking.csv"
"50",0.318695950913036,72.9899773209452,3320,16,3.00512048192771,1.37715574095371,0.521836235044764,93.6059697124881,5.83979917845733,"HR","Study2_SurrogateGroup9&6d_TurnTaking.csv"
"51",4.43323425596063,91.228135054177,55181,33,4.0235044671173,1.89893043946046,0.57616032487755,97.3587433074878,6.12884117951371,"Resp","Study2_SurrogateGroup9&6d_Synchronous.csv"
"52",11.0976556297783,97.2156568616946,38061,279,12.1575891332335,3.08971980723971,0.589444663842586,97.7713489767492,13.7974739838122,"HR","Study2_SurrogateGroup9&6d_Synchronous.csv"
"53",6.24690212434347,89.7166501911452,84837,37,3.6265780260971,1.73061126281251,0.50882411945371,96.5762991604774,4.7819344778296,"Resp","Study2_SurrogateGroup9&6d_Conversation.csv"
"54",0.845713528968364,82.2236925536901,8176,17,3.64787181996086,1.75182183714835,0.63183616924373,95.0155763239875,6.42644042513519,"HR","Study2_SurrogateGroup9&6d_Conversation.csv"
"55",4.18633322458321,90.4470987533451,63240,30,3.2868595825427,1.5599617098668,0.520728011524254,97.5841437678132,5.62612578711021,"Resp","Study2_SurrogateGroup9&6c_TurnTaking.csv"
"56",0.397664652774361,87.0661350844278,2252,41,6.59413854351687,2.36707637677294,0.702960623683143,89.2882270168856,9.8825438027255,"HR","Study2_SurrogateGroup9&6c_TurnTaking.csv"
"57",3.536455609457,88.8291378857417,48131,22,3.5829714736864,1.70831211852797,0.561110043848249,97.9607394701734,6.08673387742039,"Resp","Study2_SurrogateGroup9&6c_Synchronous.csv"
"58",0.978423848128288,87.4824258310497,5231,21,7.01816096348691,2.43778297170212,0.813751947469609,90.0035744072441,11.3423423423423,"HR","Study2_SurrogateGroup9&6c_Synchronous.csv"
"59",5.50619903021122,92.8560794783489,75722,23,3.70667705554528,1.78031044594089,0.575957940663883,97.9703643419316,6.87648902821317,"Resp","Study2_SurrogateGroup9&6c_Conversation.csv"
"60",0.676514866610042,91.3358147229115,3459,21,7.66175195143105,2.22639060070798,0.743187440467335,93.010752688172,10.7521912350598,"HR","Study2_SurrogateGroup9&6c_Conversation.csv"
"61",4.23589923508771,92.1186396944989,58253,38,3.67721834068632,1.75971444592663,0.522589797503388,95.989868235456,4.65042293428893,"Resp","Study2_SurrogateGroup9&6b_TurnTaking.csv"
"62",0.547488354622863,85.5208244612895,4389,19,4.57552973342447,2.04310229510961,0.736893387295873,94.4595860659228,6.29248226950355,"HR","Study2_SurrogateGroup9&6b_TurnTaking.csv"
"63",4.16012025541159,94.646109923985,48393,72,4.46653441613457,2.05426183590331,0.519902588200969,97.2440186359337,6.11610806642615,"Resp","Study2_SurrogateGroup9&6b_Synchronous.csv"
"64",1.10677421829262,84.7798609648199,7903,26,5.09236998608124,2.21661901214781,0.688631414428227,94.8388455866863,7.10430803219189,"HR","Study2_SurrogateGroup9&6b_Synchronous.csv"
"65",5.84472704903355,93.2153153293544,77613,35,3.85355546106967,1.84028039246396,0.54106839032218,96.1820760156457,4.50327598534927,"Resp","Study2_SurrogateGroup9&6b_Conversation.csv"
"66",0.650331857401223,83.4008532606747,4741,21,4.90677072347606,2.11639424301777,0.781519575285706,94.3104004588965,6.97771883289125,"HR","Study2_SurrogateGroup9&6b_Conversation.csv"
"67",4.47054083057041,88.9200829608381,68055,22,3.20659760487841,1.51244265480084,0.513660722977184,96.4268978921591,4.91776978865776,"Resp","Study2_SurrogateGroup9&6a_TurnTaking.csv"
"68",0.470151719230476,82.6828663525911,4688,13,3.55652730375427,1.69521161309211,0.682203338800167,85.1772873791222,3.7916114790287,"HR","Study2_SurrogateGroup9&6a_TurnTaking.csv"
"69",4.24875980231159,86.0561133929567,56475,21,3.55412129260735,1.68437961502102,0.562259728578065,94.8667049673729,5.45521560119326,"Resp","Study2_SurrogateGroup9&6a_Synchronous.csv"
"70",5.40829523429596,96.2489869117622,19310,161,11.5620403935785,3.03971600678586,0.640623706420518,99.081754065286,20.9282462210891,"HR","Study2_SurrogateGroup9&6a_Synchronous.csv"
"71",5.63986877849567,88.6298524913681,81174,22,3.38046665188361,1.6121871882979,0.529536970502155,94.4436369743774,4.84983082332648,"Resp","Study2_SurrogateGroup9&6a_Conversation.csv"
"72",1.54510064137881,88.8018711332428,12630,27,4.65946159936659,2.10745333314372,0.654717189418145,90.4179870227856,5.14865097095721,"HR","Study2_SurrogateGroup9&6a_Conversation.csv"
"73",5.68132862410693,92.2628532952851,76286,46,3.77204205227696,1.79902297161044,0.510164221454997,96.7042339323789,5.1199497521559,"Resp","Study2_SurrogateGroup9&5d_TurnTaking.csv"
"74",1.27993647064693,80.9570650490919,11624,18,3.82338265657261,1.81551446644896,0.640796948898226,94.4823943020566,6.7404808317089,"HR","Study2_SurrogateGroup9&5d_TurnTaking.csv"
"75",8.01093111781828,96.382216239324,78625,95,5.39093163751987,2.3364729241036,0.553731166609181,98.560617774665,7.7067316240532,"Resp","Study2_SurrogateGroup9&5d_Synchronous.csv"
"76",2.83375701001692,78.9215161961807,27479,17,3.49073838203719,1.6405754055167,0.605814251467336,96.7278531524342,9.48555752783605,"HR","Study2_SurrogateGroup9&5d_Synchronous.csv"
"77",4.8149162177764,91.6079630148077,67528,41,3.58577182798247,1.71523819135509,0.526454072596846,96.1073993084193,4.52652304841325,"Resp","Study2_SurrogateGroup9&5d_Conversation.csv"
"78",0.352526357290592,75.7738095238095,3671,10,3.12094797058022,1.45964759830081,0.664314250512526,94.3187830687831,5.9076222038111,"HR","Study2_SurrogateGroup9&5d_Conversation.csv"
"79",3.82394211360326,89.9643199108236,56766,23,3.32688581192968,1.58518404111714,0.520667550836802,97.1484510839792,5.75924879977407,"Resp","Study2_SurrogateGroup9&5c_TurnTaking.csv"
"80",1.54057748573632,96.6462860947999,7647,60,8.35098731528704,2.63351677082801,0.645859616755712,98.1914764816272,12.855359619576,"HR","Study2_SurrogateGroup9&5c_TurnTaking.csv"
"81",5.08189139232763,89.8594154377765,66739,25,3.7562444747449,1.78973040139947,0.579005441822707,97.1266551484347,6.0007086701362,"Resp","Study2_SurrogateGroup9&5c_Synchronous.csv"
"82",1.25624819161206,94.1797665225219,6599,51,7.6898014850735,2.42255067286296,0.762274902246616,98.4317291809729,12.0344905831631,"HR","Study2_SurrogateGroup9&5c_Synchronous.csv"
"83",5.66283928171,93.1910444880497,75872,26,3.81831242091944,1.83036790392455,0.592152301866937,97.896226718564,7.2452623559661,"Resp","Study2_SurrogateGroup9&5c_Conversation.csv"
"84",1.57825490593352,94.6596348165219,8991,31,7.12679346012679,2.29535411450044,0.68166096190891,96.5150977958991,10.0496846638979,"HR","Study2_SurrogateGroup9&5c_Conversation.csv"
"85",3.9187751348037,91.6286658578421,53500,29,3.68444859813084,1.7644852768646,0.529524905052069,95.6607027476793,4.65529566122246,"Resp","Study2_SurrogateGroup9&5b_TurnTaking.csv"
"86",1.03174579119202,85.3000994305342,8818,18,4.28067589022454,1.99840183042457,0.705348163990901,90.0049715267106,5.11480672916399,"HR","Study2_SurrogateGroup9&5b_TurnTaking.csv"
"87",6.79921430313668,95.3339959759198,74895,55,4.75114493624408,2.15763230347136,0.56040249015727,98.2226532673549,7.05986905449644,"Resp","Study2_SurrogateGroup9&5b_Synchronous.csv"
"88",3.63139452385743,95.4928347629565,18863,185,7.88485394688014,2.59266650384508,0.555955905400055,97.3631157224305,11.8214062987215,"HR","Study2_SurrogateGroup9&5b_Synchronous.csv"
"89",5.55900750667301,93.1179342661467,72205,38,3.9355723287861,1.87540580382662,0.536365436326998,96.3698921912377,4.6255426234665,"Resp","Study2_SurrogateGroup9&5b_Conversation.csv"
"90",1.46582884145896,89.3240019087005,11430,19,4.91321084864392,2.15406932103896,0.745256839420151,95.2473357722284,6.96221369608185,"HR","Study2_SurrogateGroup9&5b_Conversation.csv"
"91",4.69678480354573,89.9866970217618,69528,24,3.33705845127143,1.58769154689259,0.513642750253273,97.0244767042744,4.74120612538852,"Resp","Study2_SurrogateGroup9&5a_TurnTaking.csv"
"92",1.73630888583252,86.6834069637846,15097,52,4.27594886401272,1.97574339219895,0.53559445809365,88.8480079494031,4.70731360273193,"HR","Study2_SurrogateGroup9&5a_TurnTaking.csv"
"93",5.69407989472551,90.9816529903866,71373,25,3.98463004217281,1.8842930975761,0.592907860648101,97.7580498104516,7.01250688452359,"Resp","Study2_SurrogateGroup9&5a_Synchronous.csv"
"94",1.48874771772991,77.0394499866882,14253,15,3.45134357679085,1.60340741755275,0.645258612708667,80.202966187963,3.62126997595814,"HR","Study2_SurrogateGroup9&5a_Synchronous.csv"
"95",4.76471264374098,91.0913497931688,67978,24,3.50501632881226,1.67071436878344,0.532839244383156,97.3261050748186,4.98632820151212,"Resp","Study2_SurrogateGroup9&5a_Conversation.csv"
"96",0.61834335461004,79.1222050450586,6330,13,3.31500789889415,1.54787633146576,0.622911259703785,81.6485049583349,3.4763204366672,"HR","Study2_SurrogateGroup9&5a_Conversation.csv"
"97",4.48063255045997,92.4125201751426,61876,54,3.67360527506626,1.7598360350447,0.503312520882009,96.0844977659968,4.69944920562327,"Resp","Study2_SurrogateGroup9&10d_TurnTaking.csv"
"98",1.29059153316557,90.4595873830256,9988,59,5.01331597917501,2.23123237268441,0.643797575828543,95.5576832749214,7.39583333333333,"HR","Study2_SurrogateGroup9&10d_TurnTaking.csv"
"99",4.35922223807023,91.5848328082037,57790,37,3.79249005018169,1.81260899630848,0.556339867513321,97.2378461049869,5.91109078900574,"Resp","Study2_SurrogateGroup9&10d_Synchronous.csv"
"100",1.91061358471509,92.5830109705053,12692,135,5.97770248975733,2.42670177903905,0.563816235695563,95.9510415268405,8.0835817826668,"HR","Study2_SurrogateGroup9&10d_Synchronous.csv"
"101",4.14795190002129,89.8874874839707,61558,27,3.32501055914747,1.58308974885616,0.512153997476218,95.2206334428303,4.14246685262313,"Resp","Study2_SurrogateGroup9&10d_Conversation.csv"
"102",1.58751105433592,92.3438440864163,11238,76,5.59494571987898,2.36523057355205,0.660030158671651,95.2429907914641,6.82128957610182,"HR","Study2_SurrogateGroup9&10d_Conversation.csv"
"103",4.69334196047871,92.7525150593057,69310,23,3.44791516375703,1.65103943124413,0.53413676976527,98.9179034962429,7.23787345223219,"Resp","Study2_SurrogateGroup9&10c_TurnTaking.csv"
"104",0.792881205845316,96.7888964036816,3999,71,8.23080770192548,2.64774797718724,0.757255041106429,98.6149910312583,13.6547231270358,"HR","Study2_SurrogateGroup9&10c_TurnTaking.csv"
"105",6.86331676214636,92.8383744014948,84406,24,4.14412482524939,1.96337706090663,0.635182819560916,98.9375537460321,9.02042347247429,"Resp","Study2_SurrogateGroup9&10c_Synchronous.csv"
"106",3.21134724522335,96.9986060289249,10749,241,12.4292492324867,2.99687008714926,0.593456542690916,99.4830690596503,23.8634622082898,"HR","Study2_SurrogateGroup9&10c_Synchronous.csv"
"107",5.85964603565729,92.9074155822354,78813,26,3.79200131957926,1.8166998723639,0.579398253434683,97.8378731262085,6.33160986601215,"Resp","Study2_SurrogateGroup9&10c_Conversation.csv"
"108",2.85149990405781,98.5306863338294,8654,480,13.9247746706725,3.04306443406346,0.629215685233211,99.7775997121879,30.0270669291339,"HR","Study2_SurrogateGroup9&10c_Conversation.csv"
"109",4.97295910904322,94.1307262324266,64372,64,3.99203069657615,1.89558743745277,0.537547827064307,95.8996036601001,4.62943839298345,"Resp","Study2_SurrogateGroup9&10b_TurnTaking.csv"
"110",0.47549090810743,90.9777385505541,3363,45,5.51709782931906,2.35578105079005,0.692632854385765,93.5569285083848,6.723044397463,"HR","Study2_SurrogateGroup9&10b_TurnTaking.csv"
"111",10.8916617437654,97.8409938553036,88951,114,6.57671077334712,2.59799958831524,0.57879484420572,98.7804266165368,8.31733111771416,"Resp","Study2_SurrogateGroup9&10b_Synchronous.csv"
"112",3.10633542556483,94.5148312717665,16970,239,7.4203889216264,2.67929058864874,0.592528939156477,95.6662063168008,8.90442923012435,"HR","Study2_SurrogateGroup9&10b_Synchronous.csv"
"113",5.80647323717782,92.976423899233,75572,35,3.92165087598582,1.86591129809541,0.559963019195753,96.6243666766011,4.81482928964482,"Resp","Study2_SurrogateGroup9&10b_Conversation.csv"
"114",1.88305497662531,94.857921129202,12175,86,6.29256673511294,2.52179263960956,0.644626229475246,96.1344641862193,7.34560075685904,"HR","Study2_SurrogateGroup9&10b_Conversation.csv"
"115",4.1219393079594,90.2072653349832,61821,22,3.30180682939454,1.57038125423327,0.533338019685448,97.2445642566731,5.29565363881402,"Resp","Study2_SurrogateGroup9&10a_TurnTaking.csv"
"116",1.12335135056998,94.7199103381001,7156,72,6.37744550027949,2.53943954779989,0.683826650509458,96.3720138643864,7.77902496230524,"HR","Study2_SurrogateGroup9&10a_TurnTaking.csv"
"117",4.59552149873334,87.2125195221145,62411,23,3.52530803864703,1.6765710884332,0.542396655410429,95.9536701575246,5.01315053741173,"Resp","Study2_SurrogateGroup9&10a_Synchronous.csv"
"118",1.43747751536999,93.4391929153015,10422,43,5.52763385146805,2.36734275778266,0.677059241590705,96.3489797904435,6.66924890535534,"HR","Study2_SurrogateGroup9&10a_Synchronous.csv"
"119",3.95167341299963,89.4792401340506,59051,36,3.28715855785677,1.56191828657775,0.479395950473047,96.5334919076397,4.76295858257329,"Resp","Study2_SurrogateGroup9&10a_Conversation.csv"
"120",2.60279628942694,96.0084202982935,12267,123,8.73718105486264,2.83427225822241,0.622386666501707,97.3762708827877,11.4911205073996,"HR","Study2_SurrogateGroup9&10a_Conversation.csv"
"121",5.53157405874219,93.612347858159,73010,42,3.89353513217368,1.85451483273861,0.525900519754847,97.8512434796354,5.67654981373579,"Resp","Study2_SurrogateGroup8&9d_TurnTaking.csv"
"122",0.718249137744312,85.1003051353632,6172,28,4.24756966947505,1.97940129822768,0.614935588050752,92.9202103486334,6.87605092481384,"HR","Study2_SurrogateGroup8&9d_TurnTaking.csv"
"123",5.01614948423843,85.3465713279273,67527,22,3.48035600574585,1.66098765430898,0.545565910018715,89.2082986828583,3.9558124929548,"Resp","Study2_SurrogateGroup8&9d_Synchronous.csv"
"124",3.92929328490914,93.3803677705321,21636,142,7.27366426326493,2.66679874181942,0.584267157094737,96.199467154021,10.9817787712525,"HR","Study2_SurrogateGroup8&9d_Synchronous.csv"
"125",4.5942281555706,89.2223451371294,67696,25,3.32405164263767,1.577707608934,0.510412792040393,95.3637290003846,4.63498487213582,"Resp","Study2_SurrogateGroup8&9d_Conversation.csv"
"126",0.917780921189609,84.694136774718,8380,27,3.97840095465394,1.86872821202582,0.573564407996525,91.8300985672188,6.47233661593554,"HR","Study2_SurrogateGroup8&9d_Conversation.csv"
"127",5.34629809665427,91.0972323019629,76696,22,3.4860227391259,1.66793939758599,0.547849270847617,95.552875196342,4.14045059942125,"Resp","Study2_SurrogateGroup8&9c_TurnTaking.csv"
"128",2.34103614304456,98.2531272408573,8112,230,12.1614891518738,3.04735410926119,0.669177973361978,99.1006692693809,20.1264158576052,"HR","Study2_SurrogateGroup8&9c_TurnTaking.csv"
"129",5.20734567911355,90.2359505360922,69361,37,3.71899194071597,1.77978724675016,0.53411705113399,93.7785318244626,4.37039452233453,"Resp","Study2_SurrogateGroup8&9c_Synchronous.csv"
"130",4.20100903675204,97.4037506313026,14499,181,12.1046279053728,3.02881592171428,0.633759710557786,97.9087927273938,21.0493974466054,"HR","Study2_SurrogateGroup8&9c_Synchronous.csv"
"131",5.56842523082988,89.8252133718477,81964,25,3.35005612219999,1.5925864973997,0.507922001357533,95.6841475103619,4.20026709938682,"Resp","Study2_SurrogateGroup8&9c_Conversation.csv"
"132",4.02309047640253,98.9058370809959,11687,219,14.6028921023359,3.12218228457061,0.607925393264428,99.3428068060643,23.9577917540182,"HR","Study2_SurrogateGroup8&9c_Conversation.csv"
"133",4.99088375231276,92.2210218189516,69794,32,3.62021090638164,1.73314325894087,0.531949633387273,97.9520552445051,5.83681680767307,"Resp","Study2_SurrogateGroup8&9b_TurnTaking.csv"
"134",0.662922084447316,91.8228818626244,4154,47,6.28502648050072,2.5259576099336,0.716307250010561,94.1370942215032,7.92831753554502,"HR","Study2_SurrogateGroup8&9b_TurnTaking.csv"
"135",4.61311825218698,79.9797823443004,62878,19,3.22122204904736,1.51091792785221,0.522741728196227,88.8893715152185,3.90783626137074,"Resp","Study2_SurrogateGroup8&9b_Synchronous.csv"
"136",1.79732485653553,90.5134391863844,10581,107,6.59436726207353,2.55923197212727,0.641574882790404,93.6617891241179,8.44863093845074,"HR","Study2_SurrogateGroup8&9b_Synchronous.csv"
"137",4.34483151837212,88.5127203206494,65067,24,3.24460940261577,1.53532339585524,0.504290386180664,95.2762078854249,4.56158416636557,"Resp","Study2_SurrogateGroup8&9b_Conversation.csv"
"138",3.42384229947907,96.8729996595165,10534,221,13.5046516043288,3.00725302731893,0.586220741273257,97.6132107592782,19.3997834619028,"HR","Study2_SurrogateGroup8&9b_Conversation.csv"
"139",6.26551897944659,93.4878109054964,78680,55,4.0868835790544,1.91702096515095,0.500705280705809,97.0228663633324,5.31071962825042,"Resp","Study2_SurrogateGroup8&9a_TurnTaking.csv"
"140",1.55654842189664,91.0007339614446,11247,29,5.40170712189917,2.2986502951049,0.697440555633944,92.7412711013915,6.13505747126437,"HR","Study2_SurrogateGroup8&9a_TurnTaking.csv"
"141",6.77527834657553,95.5611000728614,72271,52,4.91800307177153,2.21125472181569,0.574329857077052,98.0558639992042,7.26654712094043,"Resp","Study2_SurrogateGroup8&9a_Synchronous.csv"
"142",6.43612406596253,95.5261403813829,33853,206,7.78950166898059,2.73929256104542,0.576257618119972,96.3491856488727,9.41020379281064,"HR","Study2_SurrogateGroup8&9a_Synchronous.csv"
"143",6.07024237797353,90.7152610019956,86091,28,3.51134264905739,1.67516386711816,0.514154153374296,96.4451513196393,4.61341582452917,"Resp","Study2_SurrogateGroup8&9a_Conversation.csv"
"144",1.34298086681848,92.4584642627732,10155,82,5.24441161989168,2.28818612743054,0.660230955734992,93.8751063349595,5.89479995639376,"HR","Study2_SurrogateGroup8&9a_Conversation.csv"
"145",4.98911679052704,96.13596947624,57518,47,4.57773218818457,2.11077805993035,0.576154645073401,97.4690107161765,5.26088327454033,"Resp","Study2_SurrogateGroup8&7d_TurnTaking.csv"
"146",2.07377360113834,92.1895553431896,13000,125,6.30753846153846,2.44688043517677,0.542442173524082,96.2448704255439,9.90340120314669,"HR","Study2_SurrogateGroup8&7d_TurnTaking.csv"
